"State","Place.of.Death","COVID.19.Deaths","Date"
"Florida","Place of death unknown",0,2023-05-01
"Florida","Total - All Places of Death",169,2023-06-01
"Florida","Healthcare setting, inpatient",63,2023-06-01
"Florida","Healthcare setting, outpatient or emergency room",NA,2023-06-01
"Florida","Healthcare setting, dead on arrival",0,2023-06-01
"Florida","Decedent's home",24,2023-06-01
"Florida","Hospice facility",45,2023-06-01
"Florida","Nursing home/long term care facility",21,2023-06-01
"Florida","Other",13,2023-06-01
"Florida","Place of death unknown",0,2023-06-01
"Georgia","Total - All Places of Death",0,2020-01-01
"Georgia","Healthcare setting, inpatient",0,2020-01-01
"Georgia","Healthcare setting, outpatient or emergency room",0,2020-01-01
"Georgia","Healthcare setting, dead on arrival",0,2020-01-01
"Georgia","Decedent's home",0,2020-01-01
"Georgia","Hospice facility",0,2020-01-01
"Georgia","Nursing home/long term care facility",0,2020-01-01
"Georgia","Other",0,2020-01-01
"Georgia","Place of death unknown",0,2020-01-01
"Georgia","Total - All Places of Death",NA,2020-02-01
"Georgia","Healthcare setting, inpatient",NA,2020-02-01
"Georgia","Healthcare setting, outpatient or emergency room",0,2020-02-01
"Georgia","Healthcare setting, dead on arrival",0,2020-02-01
"Georgia","Decedent's home",0,2020-02-01
"Georgia","Hospice facility",0,2020-02-01
"Georgia","Nursing home/long term care facility",NA,2020-02-01
"Georgia","Other",0,2020-02-01
"Georgia","Place of death unknown",0,2020-02-01
"Georgia","Total - All Places of Death",221,2020-03-01
"Georgia","Healthcare setting, inpatient",172,2020-03-01
"Georgia","Healthcare setting, outpatient or emergency room",24,2020-03-01
"Georgia","Healthcare setting, dead on arrival",NA,2020-03-01
"Georgia","Decedent's home",15,2020-03-01
"Georgia","Hospice facility",0,2020-03-01
"Georgia","Nursing home/long term care facility",NA,2020-03-01
"Georgia","Other",0,2020-03-01
"Georgia","Place of death unknown",0,2020-03-01
"Georgia","Total - All Places of Death",NA,2020-04-01
"Georgia","Healthcare setting, inpatient",809,2020-04-01
"Georgia","Healthcare setting, outpatient or emergency room",56,2020-04-01
"Georgia","Healthcare setting, dead on arrival",0,2020-04-01
"Georgia","Decedent's home",38,2020-04-01
"Georgia","Hospice facility",19,2020-04-01
"Georgia","Nursing home/long term care facility",159,2020-04-01
"Georgia","Other",NA,2020-04-01
"Georgia","Place of death unknown",0,2020-04-01
"Georgia","Total - All Places of Death",808,2020-05-01
"Georgia","Healthcare setting, inpatient",491,2020-05-01
"Georgia","Healthcare setting, outpatient or emergency room",29,2020-05-01
"Georgia","Healthcare setting, dead on arrival",NA,2020-05-01
"Georgia","Decedent's home",32,2020-05-01
"Georgia","Hospice facility",64,2020-05-01
"Georgia","Nursing home/long term care facility",179,2020-05-01
"Georgia","Other",NA,2020-05-01
"Georgia","Place of death unknown",0,2020-05-01
"Georgia","Total - All Places of Death",518,2020-06-01
"Georgia","Healthcare setting, inpatient",292,2020-06-01
"Georgia","Healthcare setting, outpatient or emergency room",29,2020-06-01
"Georgia","Healthcare setting, dead on arrival",NA,2020-06-01
"Georgia","Decedent's home",23,2020-06-01
"Georgia","Hospice facility",45,2020-06-01
"Georgia","Nursing home/long term care facility",120,2020-06-01
"Georgia","Other",NA,2020-06-01
"Georgia","Place of death unknown",0,2020-06-01
"Georgia","Total - All Places of Death",NA,2020-07-01
"Georgia","Healthcare setting, inpatient",896,2020-07-01
"Georgia","Healthcare setting, outpatient or emergency room",85,2020-07-01
"Georgia","Healthcare setting, dead on arrival",NA,2020-07-01
"Georgia","Decedent's home",84,2020-07-01
"Georgia","Hospice facility",63,2020-07-01
"Georgia","Nursing home/long term care facility",196,2020-07-01
"Georgia","Other",12,2020-07-01
"Georgia","Place of death unknown",0,2020-07-01
"Georgia","Total - All Places of Death",NA,2020-08-01
"Georgia","Healthcare setting, inpatient",NA,2020-08-01
"Georgia","Healthcare setting, outpatient or emergency room",74,2020-08-01
"Georgia","Healthcare setting, dead on arrival",0,2020-08-01
"Georgia","Decedent's home",79,2020-08-01
"Georgia","Hospice facility",75,2020-08-01
"Georgia","Nursing home/long term care facility",316,2020-08-01
"Georgia","Other",20,2020-08-01
"Georgia","Place of death unknown",0,2020-08-01
"Georgia","Total - All Places of Death",971,2020-09-01
"Georgia","Healthcare setting, inpatient",693,2020-09-01
"Georgia","Healthcare setting, outpatient or emergency room",27,2020-09-01
"Georgia","Healthcare setting, dead on arrival",NA,2020-09-01
"Georgia","Decedent's home",62,2020-09-01
"Georgia","Hospice facility",40,2020-09-01
"Georgia","Nursing home/long term care facility",137,2020-09-01
"Georgia","Other",NA,2020-09-01
"Georgia","Place of death unknown",0,2020-09-01
"Georgia","Total - All Places of Death",783,2020-10-01
"Georgia","Healthcare setting, inpatient",570,2020-10-01
"Georgia","Healthcare setting, outpatient or emergency room",34,2020-10-01
"Georgia","Healthcare setting, dead on arrival",NA,2020-10-01
"Georgia","Decedent's home",49,2020-10-01
"Georgia","Hospice facility",28,2020-10-01
"Georgia","Nursing home/long term care facility",92,2020-10-01
"Georgia","Other",NA,2020-10-01
"Georgia","Place of death unknown",0,2020-10-01
"Georgia","Total - All Places of Death",994,2020-11-01
"Georgia","Healthcare setting, inpatient",715,2020-11-01
"Georgia","Healthcare setting, outpatient or emergency room",42,2020-11-01
"Georgia","Healthcare setting, dead on arrival",NA,2020-11-01
"Georgia","Decedent's home",52,2020-11-01
"Georgia","Hospice facility",42,2020-11-01
"Georgia","Nursing home/long term care facility",141,2020-11-01
"Georgia","Other",NA,2020-11-01
"Georgia","Place of death unknown",0,2020-11-01
"Georgia","Total - All Places of Death",NA,2020-12-01
"Georgia","Healthcare setting, inpatient",NA,2020-12-01
"Georgia","Healthcare setting, outpatient or emergency room",109,2020-12-01
"Georgia","Healthcare setting, dead on arrival",NA,2020-12-01
"Georgia","Decedent's home",132,2020-12-01
"Georgia","Hospice facility",79,2020-12-01
"Georgia","Nursing home/long term care facility",207,2020-12-01
"Georgia","Other",23,2020-12-01
"Georgia","Place of death unknown",0,2020-12-01
"Georgia","Total - All Places of Death",NA,2021-01-01
"Georgia","Healthcare setting, inpatient",NA,2021-01-01
"Georgia","Healthcare setting, outpatient or emergency room",193,2021-01-01
"Georgia","Healthcare setting, dead on arrival",11,2021-01-01
"Georgia","Decedent's home",266,2021-01-01
"Georgia","Hospice facility",179,2021-01-01
"Georgia","Nursing home/long term care facility",399,2021-01-01
"Georgia","Other",57,2021-01-01
"Georgia","Place of death unknown",0,2021-01-01
"Georgia","Total - All Places of Death",NA,2021-02-01
"Georgia","Healthcare setting, inpatient",NA,2021-02-01
"Georgia","Healthcare setting, outpatient or emergency room",68,2021-02-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-02-01
"Georgia","Decedent's home",134,2021-02-01
"Georgia","Hospice facility",100,2021-02-01
"Georgia","Nursing home/long term care facility",176,2021-02-01
"Georgia","Other",19,2021-02-01
"Georgia","Place of death unknown",0,2021-02-01
"Georgia","Total - All Places of Death",767,2021-03-01
"Georgia","Healthcare setting, inpatient",547,2021-03-01
"Georgia","Healthcare setting, outpatient or emergency room",46,2021-03-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-03-01
"Georgia","Decedent's home",54,2021-03-01
"Georgia","Hospice facility",46,2021-03-01
"Georgia","Nursing home/long term care facility",59,2021-03-01
"Georgia","Other",12,2021-03-01
"Georgia","Place of death unknown",0,2021-03-01
"Georgia","Total - All Places of Death",531,2021-04-01
"Georgia","Healthcare setting, inpatient",346,2021-04-01
"Georgia","Healthcare setting, outpatient or emergency room",26,2021-04-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-04-01
"Georgia","Decedent's home",72,2021-04-01
"Georgia","Hospice facility",35,2021-04-01
"Georgia","Nursing home/long term care facility",37,2021-04-01
"Georgia","Other",13,2021-04-01
"Georgia","Place of death unknown",0,2021-04-01
"Georgia","Total - All Places of Death",387,2021-05-01
"Georgia","Healthcare setting, inpatient",292,2021-05-01
"Georgia","Healthcare setting, outpatient or emergency room",10,2021-05-01
"Georgia","Healthcare setting, dead on arrival",0,2021-05-01
"Georgia","Decedent's home",40,2021-05-01
"Georgia","Hospice facility",13,2021-05-01
"Georgia","Nursing home/long term care facility",23,2021-05-01
"Georgia","Other",NA,2021-05-01
"Georgia","Place of death unknown",0,2021-05-01
"Georgia","Total - All Places of Death",227,2021-06-01
"Georgia","Healthcare setting, inpatient",144,2021-06-01
"Georgia","Healthcare setting, outpatient or emergency room",19,2021-06-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-06-01
"Georgia","Decedent's home",22,2021-06-01
"Georgia","Hospice facility",16,2021-06-01
"Georgia","Nursing home/long term care facility",19,2021-06-01
"Georgia","Other",NA,2021-06-01
"Georgia","Place of death unknown",0,2021-06-01
"Georgia","Total - All Places of Death",308,2021-07-01
"Georgia","Healthcare setting, inpatient",216,2021-07-01
"Georgia","Healthcare setting, outpatient or emergency room",17,2021-07-01
"Georgia","Healthcare setting, dead on arrival",0,2021-07-01
"Georgia","Decedent's home",44,2021-07-01
"Georgia","Hospice facility",NA,2021-07-01
"Georgia","Nursing home/long term care facility",20,2021-07-01
"Georgia","Other",NA,2021-07-01
"Georgia","Place of death unknown",0,2021-07-01
"Georgia","Total - All Places of Death",NA,2021-08-01
"Georgia","Healthcare setting, inpatient",NA,2021-08-01
"Georgia","Healthcare setting, outpatient or emergency room",178,2021-08-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-08-01
"Georgia","Decedent's home",305,2021-08-01
"Georgia","Hospice facility",45,2021-08-01
"Georgia","Nursing home/long term care facility",72,2021-08-01
"Georgia","Other",38,2021-08-01
"Georgia","Place of death unknown",0,2021-08-01
"Georgia","Total - All Places of Death",NA,2021-09-01
"Georgia","Healthcare setting, inpatient",NA,2021-09-01
"Georgia","Healthcare setting, outpatient or emergency room",203,2021-09-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-09-01
"Georgia","Decedent's home",347,2021-09-01
"Georgia","Hospice facility",112,2021-09-01
"Georgia","Nursing home/long term care facility",95,2021-09-01
"Georgia","Other",39,2021-09-01
"Georgia","Place of death unknown",0,2021-09-01
"Georgia","Total - All Places of Death",NA,2021-10-01
"Georgia","Healthcare setting, inpatient",NA,2021-10-01
"Georgia","Healthcare setting, outpatient or emergency room",66,2021-10-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-10-01
"Georgia","Decedent's home",129,2021-10-01
"Georgia","Hospice facility",46,2021-10-01
"Georgia","Nursing home/long term care facility",62,2021-10-01
"Georgia","Other",18,2021-10-01
"Georgia","Place of death unknown",0,2021-10-01
"Georgia","Total - All Places of Death",557,2021-11-01
"Georgia","Healthcare setting, inpatient",430,2021-11-01
"Georgia","Healthcare setting, outpatient or emergency room",28,2021-11-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-11-01
"Georgia","Decedent's home",51,2021-11-01
"Georgia","Hospice facility",14,2021-11-01
"Georgia","Nursing home/long term care facility",22,2021-11-01
"Georgia","Other",11,2021-11-01
"Georgia","Place of death unknown",0,2021-11-01
"Georgia","Total - All Places of Death",617,2021-12-01
"Georgia","Healthcare setting, inpatient",422,2021-12-01
"Georgia","Healthcare setting, outpatient or emergency room",42,2021-12-01
"Georgia","Healthcare setting, dead on arrival",NA,2021-12-01
"Georgia","Decedent's home",96,2021-12-01
"Georgia","Hospice facility",25,2021-12-01
"Georgia","Nursing home/long term care facility",22,2021-12-01
"Georgia","Other",NA,2021-12-01
"Georgia","Place of death unknown",0,2021-12-01
"Georgia","Total - All Places of Death",NA,2022-01-01
"Georgia","Healthcare setting, inpatient",NA,2022-01-01
"Georgia","Healthcare setting, outpatient or emergency room",191,2022-01-01
"Georgia","Healthcare setting, dead on arrival",NA,2022-01-01
"Georgia","Decedent's home",296,2022-01-01
"Georgia","Hospice facility",124,2022-01-01
"Georgia","Nursing home/long term care facility",165,2022-01-01
"Georgia","Other",54,2022-01-01
"Georgia","Place of death unknown",0,2022-01-01
"Georgia","Total - All Places of Death",NA,2022-02-01
"Georgia","Healthcare setting, inpatient",NA,2022-02-01
"Georgia","Healthcare setting, outpatient or emergency room",83,2022-02-01
"Georgia","Healthcare setting, dead on arrival",NA,2022-02-01
"Georgia","Decedent's home",199,2022-02-01
"Georgia","Hospice facility",104,2022-02-01
"Georgia","Nursing home/long term care facility",113,2022-02-01
"Georgia","Other",42,2022-02-01
"Georgia","Place of death unknown",0,2022-02-01
"Georgia","Total - All Places of Death",511,2022-03-01
"Georgia","Healthcare setting, inpatient",300,2022-03-01
"Georgia","Healthcare setting, outpatient or emergency room",21,2022-03-01
"Georgia","Healthcare setting, dead on arrival",NA,2022-03-01
"Georgia","Decedent's home",96,2022-03-01
"Georgia","Hospice facility",41,2022-03-01
"Georgia","Nursing home/long term care facility",43,2022-03-01
"Georgia","Other",NA,2022-03-01
"Georgia","Place of death unknown",0,2022-03-01
"Georgia","Total - All Places of Death",190,2022-04-01
"Georgia","Healthcare setting, inpatient",63,2022-04-01
"Georgia","Healthcare setting, outpatient or emergency room",10,2022-04-01
"Georgia","Healthcare setting, dead on arrival",0,2022-04-01
"Georgia","Decedent's home",59,2022-04-01
"Georgia","Hospice facility",23,2022-04-01
"Georgia","Nursing home/long term care facility",29,2022-04-01
